POPULATION;NOIND;transport_personnel;transport_ecole;tv_score;tv_duree;jvideo_score;jvideo_duree;ordi_score;ordi_duree;jeux_pleinair_nbjours;enfant_actif;eps_ouinon;eps_nbjours;eps_duree;club_nbjours;club_nb;activite_musculation_nbjours;activite_moderee_nbjours;activite_intense_nbjours;escalier_score;emploi_4sem;travail_freq_semaine;travail_duree;travail_score;transport_voiture_score;transport_public_score;transport_velo_score;transport_pied_score;transport_score;activite_balayer_score;activite_nettoyer_score;activite_aspirateur_score;activite_repasser_score;activite_vaisselle_score;activite_lessive_score;activite_jardiner_score;activite_tondre_score;activite_arroser_score;activite_becher_score;activite_bricoler_score;activite_marche_score;activite_piscine_score;activite_velo_score;activite_roller_score;activite_danse_salon_score;activite_bowling_score;activite_billard_score;activite_peche_score;activite_chasse_score;activite_loisirs_assis_score;activite_loisirs_debout_score;activite_randonnee_score;activite_jogging_score;activite_natation_score;activite_yoga_score;activite_rameur_score;activite_aerobic_score;activite_danse_moderne_score;activite_cyclisme_score;activite_tennis_score;activite_boxe_score;activite_escrime_score;activite_haltere_score;activite_athletisme_score;activite_ski_score;activite_voile_score;activite_canoe_score;activite_equitation_score;activite_golf_score;activite_tir_score;activite_moto_score;activite_musique_score;activite_ping_pong_score;activite_gym_score;activite_escalade_score;activite_alpinisme_score;activite_foot_score;activite_rugby_score;activite_basket_score;activite_hand_score;activite_volley_score;activite_hockey_score;activite_domloissport_duree;activite_domloissport_score;activite_moderee_score;activite_intense_score;activite_total_duree;activite_total_score;nap;profil_activite;sedentarite;sedentarite_duree
Pop2 Individu;416701801;4;;6.1428599;6.1428599;0;0;1.5;1;;;;;;;;;;;.45831499;0;0;0;;;;;;0;.41667497;1.25;.83332503;1.8;.44999999;.66666001;;;;;;.875;14.142857;4;.06429857;.045008998;;;;;;;5.6999998;3.6500001;3.8214288;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;9.2833338;47.715256;24.762867;.058959208;16.509523;55.816429;3;3;2;7.1428599
Pop2 Individu;416702201;1;;4.2142901;4.2142901;0;0;8.3571453;5.5714302;;;;;;;;;;;.45831499;0;0;0;;;;;;0;.17857143;.71428573;.53571427;.20089285;.48214284;.089285716;;;;;;.9375;;.77381074;;;;;;;;;;;;;;.98571432;;;;;;;;;;;;;;;;;;;;;;;;;;1.5997028;4.8979177;1.7113107;.0040745493;11.468753;17.92767;1;1;2;9.7857199
Pop2 Individu;416702301;1;;4.2857099;4.2857099;0;0;.75;.5;;;;;;;;;;;1.00397;0;0;0;;;;;;0;.5357089;.35714287;.17857143;.38571429;.599994;.23809285;;;;;1.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.5952314;4.1452246;1.85;.0044047618;6.5634813;10.184904;2;3;1;4.7857099
Pop2 Individu;416703401;1;;3.42857;3.42857;.14286;.14286;2.25;1.5;;;;;;;;;;;.67660999;1;5.3571429;5.3571429;18.75;2.3571515;0;0;0;2.3571515;.4464286;1.6071428;.66964281;.021428358;.026786249;.32142857;.33928573;;;.02916725;1.8995537;2.625;;;;;;;;;;;4.2750001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.3854167;12.260864;27.918007;.066471443;15.508445;39.866055;2;3;1;6.6428642
Pop2 Individu;416703501;3;;2.5;2.5;0;0;0;0;;;;;;;;;;;.45831499;1;.2857143;.2857143;.65714288;;;;.11000314;.11000314;.208325;.35714287;.4464286;.25714287;.44999999;.14285715;;;;;;1.125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.1904728;2.9868965;1.2350031;.0029404836;4.0928516;6.7123575;1;2;0;2.5
Pop2 Individu;416703601;1;;4.2857099;4.2857099;0;0;3.8571448;2.57143;;;;;;;;;;;1.986105;0;0;0;;;;;;0;.41667497;.59524107;.23809643;1.6071428;.300006;.35714287;;;;;.66071433;.625;;;;1.875;;;;;;;.63616073;;;;;.61607146;;;;;;;;;;;;;;;;;;;;;;;;;;2.7425675;7.9272509;3.796875;.0090401787;9.9608173;18.05621;1;1;1;6.8571401
Pop2 Individu;416703901;2;;.71429002;.71429002;0;0;10.5;7;;;;;;;;;;;1.22221;1;5.0357141;5.0357141;17.625;0;0;0;.78568286;.78568286;;.17857143;.1674107;.064285718;.32142857;.23809285;.090477996;;;;.13214286;.15625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.57589215;1.3486601;18.789555;.044737034;13.786202;32.195843;2;3;2;7.7142901
Pop2 Individu;416704001;1;;.92856997;.92856997;0;0;1.3928549;.92856997;;;;;;;;;;;.67660999;1;5.7142859;5.7142859;8.5714283;1.3392804;0;0;0;1.3392804;.037203126;.037203126;.059524998;;.107145;;;.52381217;;.35000002;1.3214287;.625;.24553572;;;;;;;;;;1.0178572;;.95535719;;;;;;;;;;;;;;;;;;;;;;;;;;;2.3809571;;1.7232182;7.6610241;6.464591;.015391883;10.310517;20.569767;2;3;2;8.4642792
Pop2 Individu;416704301;1;;1.5;1.5;0;0;.75;.5;;;;;;;;;;;.45831499;0;0;0;;;;;;0;.11160715;;;.085714072;;;;;;;18.43832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0755916;18.635641;18.43832;.043900762;7.1589212;21.343956;3;4;0;2
Pop2 Individu;416704401;1;;4.2857099;4.2857099;0;0;1.5;1;;;;;;;;;;;0;0;0;0;;;;;;0;.17857143;.41666782;.17857143;;.300006;.17857143;;;;;;.078125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.5878014;1.3305132;.078125;.00018601191;5.8735113;7.1162233;1;1;1;5.2857099
Pop2 Individu;416705601;1;;6.8571401;6.8571401;0;0;11.357145;7.5714302;;;;;;;;;;;1.22221;0;0;0;;;;;;0;.17857143;.53571427;.26785713;;;;;;;;3.7;1;;.2857143;;;;;;;;;.40714288;;;;;;;.35714287;;;;;;;;;;;;;;;;;;;;;;;;1.8571428;6.7321429;5.3928566;.012840135;16.507933;26.168638;2;3;2;14.42857
Pop2 Individu;416705701;1;;2.7142899;2.7142899;0;0;0;0;;;;;;;;;;;.67660999;1;4.2857141;4.2857141;15;1.1428629;0;0;0;1.1428629;.044642858;;;;.021428358;;5.4285717;.39285716;.10714287;1.4000001;1.5857143;.125;;.071428575;;;1.1071429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.7261903;10.283928;25.110714;.059787415;10.611123;29.817692;2;3;1;3.4761984
Pop2 Individu;416706101;1;;2.92857;2.92857;.5;.5;.96429002;.64286;;;;;;;;;;;.45831499;1;5.2857141;5.2857141;7.9285712;1.6071428;0;0;0;1.6071428;;.35714287;.17857143;;.44999999;.17857143;;;;;;.3125;.49107143;.071428575;.21428573;.075000003;;;;;;;;;.95535719;.53571427;;;;;;;;;;1.7;;;;;;;;;;;;;;;;;;1.3214287;5.5196428;1.4857144;.0035374153;11.833331;19.906532;2;3;2;10.428573
Pop2 Individu;416706501;1;;1.5;1.5;0;0;1.821435;1.21429;;;;;;;;;;;0;1;5;5;17.5;.71427858;0;0;0;.71427858;.17857143;.17857143;.1488125;.24107142;.44999999;.17857143;;;;;.79285717;.5;.49107143;.71428573;;;;;;;;;2.0357144;;;.35714144;;;;;.95714289;;;;;.48571432;;.38571429;16.5;;;;;;;;;;;;;;;5.062501;24.59524;39.276787;.093516156;13.252976;46.130951;2;3;1;3.1904757
Pop2 Individu;416801901;1;;.92856997;.92856997;0;0;3;2;;;;;;;;;;;1.7678649;1;1.4285715;1.4285715;5;0;0;0;.29463106;.29463106;.26785713;.3348214;.074404463;;.19285715;;;;;.23333275;.35788581;2.625;1.3095255;;;;;;;;;;2.0357144;;.95535719;.6428507;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.1711287;9.0296068;12.49894;.029759383;6.9389825;20.020672;2;4;0;2.92857
Pop2 Individu;416803601;1;;2;2;0;0;1.5;1;;;;;;;;;;;.45831499;0;0;0;;;;;;0;2.5;3.2142856;.2232143;.51428574;1.8;.2857143;7.5999999;;.42857146;.875;4.757143;;;;;;;;;;;;;;;;.22500001;;;;;;;;;;;;;;;;;;;;;;;;;;;7.5892849;22.423214;13.232142;.0315051;10.672615;26.381529;2;3;1;3
Pop2 Individu;416804201;1;;2.2857101;2.2857101;0;0;1.928565;1.28571;;;;;;;;;;;1.22221;1;4.8214288;4.8214288;7.2321434;.4017857;0;.89286429;.88392854;2.1785784;.055803575;.089285716;.41667497;;.026786249;.023809286;.20357142;;;.109375;.26428571;;.49107143;.42857143;;;;;;;;;.61071432;3.9107141;.95535719;.13392857;;;;1.0714285;;;;;;1.8214285;;;;;;;;;;;;;;;;;;1.7470272;10.612806;3.1254463;.0074415389;11.046621;25.460014;3;3;2;8.6607056
Pop2 Individu;416804701;1;;1.92857;1.92857;0;0;2.8928552;1.92857;;;;;;;;;;;1.4404501;1;5.3214288;5.3214288;7.9821434;.93749464;.23809643;0;.29464287;1.4702339;;.26785713;.11904643;.19285715;.080357142;.53571427;;;;;.24776785;.234375;;;;;;;;;;;.61071432;.95595592;;;;;;;;;;;;1.2142857;;;;;;;;;;;;;;;;;;1.125;4.458931;1.3875;.0033035716;11.517847;20.173183;2;3;2;10.041662
Pop2 Individu;416900401;3;;1.71429;1.71429;0;0;2.25;1.5;;;;;;;;;;;.45831499;0;0;0;;;;;;0;.5357089;2.0089285;.53571427;.58928627;.599994;.35714287;.52023762;;;;3.3035715;1.75;;;;;;;;;;;;;;.35714144;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.7202322;10.557726;5.9309506;.014121311;7.0178523;14.980331;2;3;1;3.2142901
Pop2 Individu;416900501;1;;4.5714302;4.5714302;0;0;4.2857103;2.8571401;;;;;;;;;;;.67660999;0;0;0;;;;;;0;.23809643;.41666782;.35714287;.30000085;.20089285;1.0714285;;;;;.66071433;.5;;.85714287;;.15000001;;;;;;;;;;;;;;2.1428571;;;;;;;;;;;;;;;;;;;;;;;;2.0044658;6.8949437;2.1678574;.0051615653;9.556056;16.428694;1;1;2;7.4285703
Pop2 Individu;416900801;3;;3.1428599;3.1428599;0;0;6.428565;4.2857099;;;;;;;;;;;.45831499;0;0;0;;;;;;0;.17857143;.4464286;.52083033;;1.8;.41666427;.13571429;;.044642411;;.38541776;.625;;;;.45000002;;;;;;;;;;.053571433;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.1398785;5.0568404;1.6497035;.0039278655;9.6517782;15.08658;1;1;2;7.4285698
Pop2 Individu;416901601;1;;2.2142899;2.2142899;0;0;1.3928549;.92856997;;;;;;;;;;;.45831499;1;4.1785712;4.1785712;9.610714;.26785713;.8035714;0;0;1.0714285;.089285716;.35714287;3.2142856;.48214284;5.4000001;2.5714285;;;;;;.125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0535712;12.239285;.125;.00029761906;14.440475;26.986889;1;1;1;4.1250029
Pop2 Individu;416902101;3;;2.92857;2.92857;0;0;2.8928552;1.92857;;;;;;;;;;;.45831499;1;5.7142859;5.7142859;8.5714283;.8035714;0;0;0;.8035714;.029761607;.17857143;.17857143;;.010714499;;.27142859;;;;.66071433;.234375;;.047618572;;.15000001;;;;;;;;.19553572;;;;;;;.95714289;;;;;;;;;;;;;;;;;.7589286;;;;;;.78422612;3.6733627;1.3641366;.0032479442;11.974696;19.328102;1;1;2;11.10714
Pop2 Individu;416902501;1;;.5;.5;0;0;3.428565;2.2857101;;;;;;;;;;;1.22221;1;7;5;7.5;.32142857;.14285715;.57142287;0;1.0357087;.029760713;.074404016;.074404016;.016071429;.107145;.029762499;;;;;;.41666248;;.47618571;;;;;;;;;1.0178572;.434526;;;;;;8.9285717;;;;;;;;;;;;;;;;;;;;;;;;1.5238079;11.60535;1.9107053;.0045492984;9.9841175;25.291834;3;3;2;8.1428528
Pop2 Individu;416902601;;;;;;;1.2688076;.84587181;;;;;;;;;;;1.3066635;0;0;0;;;;;;0;.14685324;.073426619;.22027984;.16917494;.028196383;.04699304;.89286774;1.2923086;.17622389;1.1513294;.34774849;.82237816;1.2923086;.93986076;;.49342689;3.9333169;;.74014026;5.2867165;;;3.7500441;2.4013441;3.5197783;.4229331;1.1102992;2.6480424;2.7255962;4.229373;;6.7763953;;4.0296531;;17.894947;13.931086;;;;;;;;;;;;;;;;;24.192875;81.493034;42.051716;.10012313;17;84.068504;3;4;0;.84587181
Pop2 Individu;416902701;2;;2.5;2.5;0;0;8.3571453;5.5714302;;;;;;;;;;;2.8591199;1;5.3571429;5.3571429;8.0357141;0;.35714287;0;1.1785715;1.5357144;.2678625;.11904643;.089285716;.38571429;.0053569283;.047619998;;;;;1.0571429;1;;1.1428572;;;;;;;;;.40714288;;;.64285713;;;;2.8571429;;;;;;;;;;;;;;;;;;;;;;;;1.860121;8.0220289;5.4285712;.012925169;16.52282;31.309723;2;3;2;13.785715
Pop2 Individu;416902801;1;;.92856997;.92856997;1.57143;1.57143;5.3571448;3.57143;;;;;;;;;;;1.22221;1;3.4107144;3.4107144;5.1160717;.64285713;0;0;0;.64285713;.92261606;.96725893;1.3392856;.50999916;;;;;;;1.576903;5.25;;;;;.33029723;;;;;;;.41279677;;;;;;;;;;;;;;;;;;;;;;;;.90565372;;;;;;3.7708297;12.214811;7.1571999;.017040951;13.903765;27.053095;2;3;2;9.9107161
Pop2 Individu;416902901;2;;5.5714302;5.5714302;0;0;4.5;3;;;;;;;;;;;.45831499;0;0;0;;;;;;0;.41667497;.5357089;.029760713;.0053569283;.38571042;.023808571;;;;;;.3125;;;;;;;;;;;2.1374998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0863075;3.8470201;2.4499998;.0058333329;9.7410679;14.376765;2;3;2;8.5714302
Pop2 Individu;416903101;1;;2.5;2.5;0;0;4.5;3;;;;;;;;;;;1.986105;1;6.8571429;3.4285715;7.8857145;.47143283;0;0;0;.47143283;.1488125;.71428573;.35714287;.16071428;.107145;.23809285;.13571429;;.013392858;;;.0625;.49107143;.71428573;;;;;;;;;;;.95535719;.53571427;.28125;;;1.7857144;;;;;;;;;;;;;;;;;;;;;;;;1.5773822;6.7011929;1.9392858;.0046173469;11.181353;24.044445;2;3;1;5.8142886
Pop2 Individu;416903901;1;;2.5;2.5;0;0;.75;.5;;;;;;;;;;;.45831499;1;6.4285712;6.4285712;9.6428566;1.0714285;;;;1.0714285;.044642858;.2232143;;;.32142857;.35714287;;;;;;.5;;1.4285715;;;;;;;;;;.26071429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3.1357143;1.9285715;.0045918366;11.226187;17.558313;1;1;2;10.142857
Pop2 Individu;416904101;1;;.35714;.35714;0;0;3;2;;;;;;;;;;;1.876985;0;0;0;;;;;;0;;.089285716;.059524998;;.149994;;;;;;;;;;;;;;;;;;;.26071429;;;;;;;;;;;;;;;;;;;;;;;;5.9196429;;;;;;.87499714;6.4791617;0;0;3.5734072;11.713287;1;2;0;2.3571401
Pop2 Individu;417000801;3;;3.57143;3.57143;0;0;0;0;;;;;;;;;;;.45831499;0;0;0;;;;;;0;.029760713;5;1.6666751;.25714287;1.8;.33333999;.40714285;.19642858;;.087500006;;.5;;;;;;;;;;;;;;;.1125;;;;;;;;;;;;;;;;;;;;;;;;;;;4.3095298;10.39049;1.1910714;.0028358842;7.9642897;14.420235;1;1;1;3.57143
Pop2 Individu;417001401;3;;9;9;0;0;0;0;;;;;;;;;;;0;0;0;0;;;;;;0;1.6666751;1.6666751;.35714287;1.1571429;.89999998;1.2857143;;;;;;2.3333452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.9285815;9.3666954;2.3333452;.0055555836;12.928581;18.366695;2;3;2;9
Pop2 Individu;417100601;1;;2.2857101;2.2857101;0;0;0;0;;;;;;;;;;;0;0;0;0;;;;;;0;.625;1.25;.3348214;.25714287;.44999999;.17857143;.54285717;;;;;.3125;;.35714287;;;;;;;;;.40714288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.7589287;4.7151785;1.619643;.0038562927;4.0446386;7.0008888;1;2;0;2.2857101
Pop2 Individu;417100801;1;;2;2;0;0;0;0;;;;;;;;;;;1.22221;0;0;0;;;;;;0;.41667497;1.25;.1488125;.064285718;.599994;.059523214;;;;;;2.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.767858;4.7892904;2.25;.005357143;3.990078;8.0115004;1;2;0;2
Pop2 Individu;417100901;1;;2.7142899;2.7142899;0;0;1.28571;.85714;;;;;;;;;;;1.7678649;1;7;4.3571429;10.021429;.28571999;0;0;0;.28571999;.4017857;.53571427;.11904643;.12857144;.300006;.071428575;7.3285713;;.071427859;.26249999;.044047181;1.875;;.10714286;;;;;;;;;;;;;1.312425;;;;;;;;;;;;;;;;;;;;;;;;;;;3.5089188;12.557667;9.6172609;.02289824;11.949402;28.632681;2;3;1;3.76191
Pop2 Individu;417101001;1;;4;4;0;0;6;4;;;;;;;;;;;1.986105;0;0;0;;;;;;0;.4017857;.4464286;.17857143;.25714287;.16071428;.044642858;.13571429;.19642858;.013392858;.17500001;.13214286;.3125;;;;;;;;;;;;;;;.28125;;;;;;;;;;;;;;;;;;;;;;;;;;;.95089287;2.7357142;.95178574;.0022661565;9.3120022;14.721819;1;1;2;8
Pop2 Individu;417101101;1;;4;4;0;0;0;0;;;;;;;;;;;0;1;5.7142859;2.8571429;6.5714288;.64285713;0;0;0;.64285713;1.25;.89285719;.53571427;.38571429;.44999999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.5357143;3.5142856;0;0;8.8214283;14.728571;1;1;1;4.4285712
Pop2 Individu;417101301;1;;5;5;0;0;.75;.5;;;;;;;;;;;1.986105;0;0;0;;;;;;0;.4017857;.089285716;;;;.017857144;2.442857;.78571433;.10714287;1.75;7.4000001;1.75;;;;;;;;;;;5.6999998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.9196429;20.444641;19.828571;.047210883;10.780753;28.180746;2;3;1;5.5
Pop2 Individu;417201301;1;;3.2142899;3.2142899;0;0;2.4642901;1.6428601;;;;;;;;;;;.45831499;1;6.4285712;6.4285712;9.6428566;0;0;0;3.1428728;3.1428728;.0044642859;.037203126;.0074401782;.21428357;.021427713;.033334285;;;.010714286;;;.25;1.1785715;;;;;;;;;;.40714288;;2.2928572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.74583238;4.4574389;4.9785872;.011853779;13.06727;23.380064;2;3;2;11.285721
Pop2 Individu;417300401;3;;.5;.5;0;0;.96429002;.64286;;;;;;;;;;;.32736;1;4.2857141;4.2857141;6.4285712;.026791072;0;0;.29463106;.32142213;;.4464286;.5357089;;.28928572;.32142857;;;;;;1.25;;;;.75;;;;;;;1.2214286;.95595592;;.35714144;;.61607146;.82857144;;;;;;;9.7142859;;;;;;;;;;;;;;;;;;3.3749981;17.286306;4.7017727;.011194697;8.9702349;25.82795;3;3;1;5.446435
Pop2 Individu;417300901;1;;4.2857099;4.2857099;0;0;1.607145;1.07143;;;;;;;;;;;0;0;0;0;;;;;;0;.1488125;.11904643;.17857143;.25714287;.44999999;.095237143;;;;;.4955357;1.25;;;;;;;;;;;;;;;1.312425;;;;;;;;;4.8571429;;;;;;;;;;;;;;;;;;2.0327265;9.1639137;1.7455357;.0041560372;7.3898668;15.056768;3;3;1;5.3571401
Pop2 Individu;417400101;1;;2.92857;2.92857;0;0;.21428999;.14286;;;;;;;;;;;.67660999;1;4.8214288;4.8214288;7.2321434;.89286429;0;0;0;.89286429;.089285716;.029761607;.208325;;.16071428;;;;;;.33035716;1;;;;;;;;;;;4.0714288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.3095204;5.8898726;5.4017859;.012861395;9.9206419;17.834351;1;1;2;8.488102
Pop2 Individu;417400601;1;;2.8571401;2.8571401;0;0;5.7857103;3.8571401;;;;;;;;;;;.130955;1;2.5;2.5;3.75;1.2499928;0;0;0;1.2499928;;;.026042409;;.026786249;.029762499;;;;;;.20833437;;;;1.125;;;;;;;;.434526;;;;.98571432;.82857144;;;;;;;;;;;;;;;;;;;;;;;;;.71279907;3.6647372;2.1619058;.0051473947;10.784218;17.438536;2;3;2;10.047609
Pop2 Individu;417400801;1;;1.21429;1.21429;0;0;1.3928549;.92856997;;;;;;;;;;;.67660999;1;5.2857141;5.2857141;29.071428;.89286429;0;0;0;.89286429;.059524998;.2232143;.17857143;;.23142858;.17857143;;;;;.24776785;.3125;;;;;;;;;;;1.5267856;.19553572;;;1.8000001;;;;;;;;;;;;;;;;;;;;;;;;;;;1.1389886;4.9538999;31.158482;.074186862;9.2858257;38.201946;2;4;0;2.7381029
Pop2 Individu;417401001;1;;4.1428599;4.1428599;0;0;.96429002;.64286;;;;;;;;;;;.67660999;1;7;4.4571428;6.6857142;.74999249;.125;0;0;.87499249;.41667497;.89285719;.29761606;.48214284;.016071429;.017857144;;.49107143;;;.055059966;.25;.55654693;.17857143;;;.0018456072;;;;;;;;;;;.61607146;;;;;;;;5.4642854;;;;;;;;;;;;;;;;;;2.1434546;9.7366714;1.5330952;.0036502269;12.134333;23.081139;1;1;2;9.8678579
Pop2 Individu;417401401;1;;2.7857101;2.7857101;0;0;.53570998;.35714;;;;;;;;;;;1.22221;0;0;0;;;;;;0;.625;.625;.41667497;.25714287;.44999999;.11905;4.8857141;.39285716;;.875;.66071433;5;;;;;;;;;;;6.1071434;;.38214287;.26785713;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.4583383;21.064295;18.189285;.043307822;8.8234081;25.607925;2;3;1;3.1428502
Pop2 Individu;417401501;1;;.5;.5;0;0;4.928565;3.2857101;;;;;;;;;;;0;1;5;5;11.5;.90000004;0;0;0;.90000004;.018600445;;;;.300006;;.16964287;;;;.66071433;.25;;;;;;;;;;;;;;.26785713;;;;;;;;;;;;;;;;;;;;;;;;;;;;.55803877;1.6668208;1.3482144;.0032100342;9.9437485;19.495386;1;1;1;4.3857102
Pop2 Individu;417401701;1;;1.07143;1.07143;0;0;.53570998;.35714;;;;;;;;;;;.45831499;0;0;0;;;;;;0;.044642858;.26785713;.26785713;.16071428;.21428357;.011905;.022619499;.032738749;.0089287497;.02916725;.02202425;.125;.065475538;.047618572;.035714999;.375;.23065384;.044642858;;;;;.40714288;;;.053571433;;;.51785713;;.8973214;;;;;12.142857;;;;;;;;;;;;;;;;;;2.8214278;16.025595;1.928869;.0045925453;4.3333278;18.091049;3;4;0;1.4285699
Pop2 Individu;417401801;1;;1.21429;1.21429;0;0;1.821435;1.21429;;;;;;;;;;;3.513895;1;4.3928571;4.3928571;6.5892859;.85714293;0;0;0;.85714293;1.25;.26785713;2.9166749;.70714283;.085713431;2.25;;;;;;1.5;;;;;;;;;;;1.2214286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.9821455;10.198817;2.7214286;.0064795921;12.013901;24.194866;1;1;2;7.3928657
Pop2 Individu;417401901;1;;2.5;2.5;0;0;2.571435;1.71429;;;;;;;;;;;3.513895;0;0;0;;;;;;0;.055803575;.055803575;.2232143;;;;.084821433;;;.043750003;.16517858;2.625;;;;;;;;;;;1.2214286;;;;;;;;;;;;;2.4285715;;;;;;;;;;;;;;;;;;1.53125;6.9035721;4.1401787;.009857568;6.3844299;15.488902;2;3;1;4.2142901
Pop2 Individu;417402101;1;;1.92857;1.92857;0;0;0;0;;;;;;;;;;;2.204345;1;7;5.5714288;8.3571434;1.7857071;0;0;0;1.7857071;;.53571427;.26785713;;;.35714287;;;;;;.125;.39285716;;;;;;;;;;;;;;;;;;;;;;;9.7142859;;;;;;;;;;;;;;;;;;2.0357144;11.392858;.51785719;.0012329933;11.126974;25.668623;1;1;2;8.6904697
Pop2 Individu;417402201;1;;3;3;0;0;3;2;;;;;;;;;;;1.986105;0;0;0;;;;;;0;.83332503;.83332503;.89285719;.38571429;.89999998;2;;;;;;3.5;.78571433;;;;;;;;.10714287;;;;.95535719;;;.98571432;;;;;;;;;;;;;;;;;;;;;;;;;;4.1845174;12.17915;4.2857141;.010204081;9.5456276;20.165255;2;3;1;5.0714288
Pop2 Individu;417402401;1;;7.1428599;7.1428599;0;0;4.5;3;;;;;;;;;;;.45831499;1;0;0;0;0;0;0;0;0;.2678625;.1488125;.074404016;;.19286099;.047619998;1.0857143;.73660713;.089287497;;;1.125;;;;;;;;;;;1.2214286;;.95535719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.4315544;5.9449544;4.1687498;.0099255946;11.657745;18.046129;2;3;2;10.14286
Pop2 Individu;417402501;1;;3.7142899;3.7142899;0;0;2.571435;1.71429;;;;;;;;;;;1.22221;0;0;0;;;;;;0;1.7857144;1.0714285;.26785713;.19285715;.44999999;.35714287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.7857143;4.125;0;0;7.4365139;11.632935;1;1;1;5.4285798
Pop2 Individu;417402601;1;;0;0;0;0;3;2;;;;;;;;;;;1.986105;1;7;5.0357141;11.582143;1.1428629;0;0;0;1.1428629;.037203126;.055803575;.037203126;;.096424714;.11905;;;;.875;1.0571429;2.25;.78571433;.5714286;;;;;;;;;.61071432;.19553572;1.5285715;;;;;1.4285715;;;;;;1.2142857;;;;;;;.71428573;;;;;;;;;;;2.5133927;11.576935;6.1500001;.014642857;10.672125;29.288046;2;4;0;2.7619085
Pop2 Individu;417402801;1;;2;2;0;0;1.5;1;;;;;;;;;;;.45831499;1;5;5;7.5;2.1428571;0;0;0;2.1428571;;.89285719;1.3392856;.25714287;.89999998;.71428573;.067857146;;.026785716;;;.546875;.29464287;.14285715;;.45000002;;;;;;;.20357144;;.45220113;.85714293;;;;;.23928572;;;.375;;;;;;;;;;;;;;;;;;;;2.7877982;7.7597904;2.9379463;.0069951103;12.2997;21.360962;1;1;2;9.4285717
Pop2 Individu;417402901;1;;3.2857101;3.2857101;0;0;2.8928552;1.92857;;;;;;;;;;;0;0;0;0;;;;;;0;1.3392856;.35714287;.35714287;;;;.54285717;;;;2.6428573;1.25;;;;;;;;;;;2.0357144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.3928573;8.5250006;6.4714293;.015408165;7.6071377;14.703566;2;3;1;5.2142801
Pop2 Individu;417403001;1;;3.5;3.5;0;0;1.3928549;.92856997;;;;;;;;;;;1.6587449;1;5.7857141;5.7857141;8.6785717;1.74999;;;;1.74999;.41667497;.11160715;.625;.10714339;.016071429;.029762499;.067857146;;;;;.15625;.65475929;;;.5625;;;;;;;;;1.5285715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0029798;4.2761974;1.4413664;.0034318247;12.685513;21.256359;1;1;2;11.380943
Pop2 Individu;417403301;1;;3.5;3.5;0;0;3;2;;;;;;;;;;;.32736;0;0;0;;;;;;0;.2232143;.4464286;.2232143;.64285713;.300006;.71428573;.67857146;.78571433;.53571427;.26249999;.0088112857;1.25;;;;;;;;;;;;;;;;;;;;;;;;;;;.39285716;;;;;;;;;;;;;;;2.4011943;6.4641743;3.3784542;.0080439383;7.9607143;13.291534;2;3;1;5.5
Pop2 Individu;417403901;1;;3;3;0;0;2.571435;1.71429;;;;;;;;;;;1.22221;0;0;0;;;;;;0;.01488125;;.2232143;;;;;;;;.66071433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.71428573;;;;;;;;;.41666681;1.6130956;1.375;.0032738096;5.3531771;8.4067402;1;1;1;4.7142901
