POPULATION;NOIND;conso_gpe1;conso_gpe2;conso_gpe3;conso_gpe4;conso_gpe5;conso_gpe6;conso_gpe7;conso_gpe8;conso_gpe9;conso_gpe10;conso_gpe11;conso_gpe12;conso_gpe13;conso_gpe14;conso_gpe15;conso_gpe16;conso_gpe17;conso_gpe18;conso_gpe19;conso_gpe20;conso_gpe21;conso_gpe22;conso_gpe23;conso_gpe24;conso_gpe25;conso_gpe26;conso_gpe27;conso_gpe28;conso_gpe29;conso_gpe30;conso_gpe31;conso_gpe32;conso_gpe33;conso_gpe34;conso_gpe35;conso_gpe36;conso_gpe37;conso_gpe38;conso_gpe39;conso_gpe40;conso_gpe41;conso_gpe42;conso_gpe43;conso_gpe44
Pop3;228702001;85.169998;0;14.285713;89.017853;0;10.000001;0;116.07143;18.285715;35.714283;0;69.285713;0;15;51.42857;0;48.571426;0;0;0;46.275002;0;0;61.114285;32.142857;0;16.900585;0;0;819.95538;0;130.74286;0;34.214291;0;0;32.57143;0;42.857147;28.571432;8.4285707;0;0;0
Pop3;228800101;54.857143;0;17.249998;11.428573;0;23.785715;0;133.92857;33.571426;0;0;0;.28;30.714285;0;14.000001;13.392857;0;0;0;150;0;25;56.064289;57.857143;0;0;10.693749;71.428581;715.17859;43.285709;0;0;243.03072;45.089283;0;0;0;0;24.019569;4.4942865;0;0;0
Pop3;228800301;283.5;0;40;79.285713;0;298.57141;41.843754;125.00001;0;0;0;12.74;9.3714285;13.57143;71.428566;85.714287;0;39.428574;0;17.142859;38.714291;0;117.14285;27.590002;14.285716;0;0;0;0;934.375;0;591.5;0;463.51242;0;0;0;0;94.285721;173.42856;0;0;0;0
Pop3;228800501;87.374992;0;0;65.357147;0;31.285717;0;80.357147;92.342979;6.4285712;40.67857;0;1.6;0;11.428573;16.456001;92.928574;0;0;0;140.07143;0;20.000002;62.642857;64.285713;0;6.4285712;1.4285713;554.19641;42.857143;207.73213;138.17142;0;0;0;0;0;0;0;0;131.96809;0;0;0
Pop3;228900201;187.8;0;0;195.71428;0;131.5;0;169.64287;0;0;28.714285;10.214286;5.7142863;107.14286;44.44286;0;10.714286;47.5;0;0;38.57143;0;71.428581;0;0;0;0;0;0;391.78571;427.63394;86.171425;0;440.31052;0;0;0;0;0;25;5.6785712;0;0;0
Pop3;228900301;24.374998;0;0;150.28571;0;147.14287;0;169.64287;27.768572;0;0;0;2.8885715;0;17.142859;45.142864;24.642857;0;0;0;20.000002;17.142857;30.571432;185.98;28.571432;0;29.749998;1.7857141;0;305.71429;235.71428;199.08571;0;0;0;71.428566;0;0;0;14.285713;4.4285712;0;0;0
Pop3;229201101;248.80952;0;28.571426;38.92857;0;12.438931;95.642845;89.285713;7.1428566;0;0;0;10.607143;0;61.785713;0;3.571429;17.142859;0;0;55.07143;0;0;103.12286;105.64285;8.5714293;7.3428578;4.8928571;205.71428;265.71429;0;322.86429;0;0;0;42.857143;0;0;14.285713;42.857147;7.757143;0;0;0
Pop3;229201301;125.625;0;20;235;0;71.428566;556.64764;89.285713;0;35.714283;0;5.6228576;0;0;102.85715;35.714283;10.714286;0;0;0;0;0;0;121.42143;64.285713;0;0;0;197.14285;20.089285;49.767857;0;0;0;0;0;0;0;136.14287;0;16.714285;0;0;0
Pop3;229202401;0;0;0;335;0;151.28572;0;35.714291;6.1714292;0;0;0;6.3657141;0;127.14285;0;12.857143;25.714287;0;0;65.821426;0;19.57143;0;0;0;17.857141;0;737.5;0;248.02856;0;0;0;0;0;34.285717;250;0;21.428574;50.571434;0;0;0
Pop3;229203701;0;0;28.571432;329.32141;0;60.714283;58.857147;77.14286;52.142857;0;0;0;3.1542861;41.785713;0;0;10.571428;0;0;0;41.785717;0;0;155.17143;0;2.3771431;0;0;0;285.71426;0;356.57141;0;517.57709;0;0;0;0;20.145309;3.5714283;51.242855;0;0;0
Pop3;229203801;27.824999;0;0;214.28572;0;106.60714;220.71428;44.642857;33.571426;188.62857;0;20.700228;1.75;14.285716;0;142.14285;26.142859;0;0;0;162.04771;0;0;54.462864;0;17.857141;0;1.2857144;257.14285;178.57143;340;0;0;160.70096;134.66667;23.214285;0;0;85.714287;0;2.5178573;0;0;0
Pop3;229204701;35.999996;0;0;159.78571;0;22.357143;0;0;9.9700642;0;22.97143;15.75;0;0;0;0;0;70.214287;0;0;9.257144;0;0;115.36786;0;0;24.818544;0;0;924.91071;58.809525;65.742859;0;57.142853;0;35.714283;0;0;43.214283;0;0;0;0;0
Pop3;229204801;117.71785;0;24;103.92857;0;55.714287;371.79999;28.571432;6.0714283;0;37.807144;0;0;0;51.42857;0;15.411213;35.714283;0;0;48.92857;0;0;135.20999;61.42857;0;2.8571432;0;0;746.25;0;148.57143;0;0;0;0;0;0;71.428581;96.571434;7.2857141;0;0;0
Pop3;229205201;29.764755;0;28.571426;75.528572;0;25.214287;33.42857;44.642857;14.285713;0;0;0;1.9642857;17.857141;0;11.428573;0;10.714286;0;0;0;0;0;79.130714;0;0;31.42857;0;197.32141;1129.1072;0;0;0;0;0;0;0;0;0;93.119568;.85714293;0;0;0
Pop3;229205401;31.714287;11.057144;0;0;0;65.625;75.714279;71.428566;7.1428566;0;0;1.3594774;0;0;64.285721;0;0;0;0;0;79.285713;0;0;55.142857;0;0;12.871428;1.161647;22.857143;85.714287;208.575;29.714285;0;289.14285;84.166664;0;0;0;93.214287;29.996428;9.5285711;0;0;0
Pop3;229205601;18.75;0;2.761905;57.714291;0;71.714287;89.138092;70.583336;7.6190486;0;0;3.8342671;1.8428572;0;15;0;6.2857146;0;0;0;123.08929;0;17.337145;120.81501;87.071419;0;12.071428;23.630718;0;890.71429;219.49048;0;0;0;0;38.392857;0;0;0;42.857143;16.225;0;0;0
Pop3;229206501;234.33;0;52.857143;0;24.285713;72.60714;0;404.25446;48.92857;0;0;.59475499;4.9000001;0;0;41.142857;13.928571;38.57143;0;0;222.74709;0;8.5714293;293.17142;0;8.5714283;11.428571;12.303588;530.35718;295.83331;0;335.5238;0;0;0;0;21.428572;0;53.571426;0;23.982141;0;0;0
Pop3;229208001;40.547623;0;7.1428566;65.35714;0;48.214283;716.42853;89.285713;115.64287;44.642857;0;24.721428;0;0;95.714287;64.285713;101.78572;0;0;0;213.38286;0;58.571426;72.328568;0;0;67.521721;0;0;1578.8394;142.85716;0;0;0;0;0;0;89.285713;0;0;5.0500007;0;0;0
Pop3;229208501;18;0;30;111.42857;0;84.428574;171.66667;0;21;0;0;1.3217138;8.9714289;0;0;52.560001;0;21.428572;0;0;143.33119;0;25.357143;203.9875;0;0;29.571428;0;57.142853;280;195.40001;0;0;93.85714;0;0;0;28.214285;120.71428;30.857145;21.857143;0;0;0
Pop3;229209201;248.46429;0;0;65.35714;0;41.428574;0;258.92859;27.857141;0;0;0;2.6057143;0;105.32143;0;8.5714293;0;0;0;17.142857;26.785713;25;104.275;115.71429;0;11.328571;22.039883;291.07141;202.85715;190.6183;154.51428;0;0;134.66667;32.571426;0;0;107.14285;7.142858;3.8571427;0;0;0
Pop3;229300501;20.249998;0;25.714285;110;0;0;367.85712;35.714291;0;0;0;0;12.743286;22.142855;129.34286;0;0;0;0;0;0;0;58.571426;147.21429;81.785713;0;30;0;607.44049;0;827.58331;80.476189;0;3.5714283;0;0;0;0;48.285717;231.42857;0;0;0;0
Pop3;229301501;22.285715;11.919642;14.285713;99.428574;0;126.58572;0;80.357147;33.714283;71.428566;20.339285;4.3321433;.68035716;0;22.857145;0;37.499996;9.7142868;0;0;6.0714283;0;0;40.71143;57.142853;0;23.184286;1.857143;42.857143;345.71426;50.228573;140.39999;0;0;0;0;0;0;13.142858;11.360268;7.6158581;0;0;0
Pop3;229303001;0;0;60;225.71428;0;44.285713;377.20715;35.714283;0;0;0;2.7428572;0;0;35.714283;76.525719;25.714287;0;0;0;0;0;81.428574;26.191429;0;0;0;0;311.69644;0;114.28573;44.571426;0;0;0;0;0;0;0;103.57142;20.285715;0;0;0
Pop3;229303701;162;0;0;122.07143;0;144.78572;0;71.428574;13.928571;0;0;0;3.7678571;0;88.571426;16.174286;31.428572;0;0;0;50.696426;0;0;0;82.499992;0;13.035714;0;242.85715;71.428566;49.047615;0;0;0;0;0;0;0;71.428574;0;5.8428569;0;0;0
Pop3;229304101;0;37.202682;0;32.000004;48.214283;18.982143;681.08746;125.00001;24.000002;35.714283;0;35.678574;12.075724;0;37.5;0;0;71.785713;0;0;215.98669;0;25;396.23572;0;10.714286;17.142857;42.05629;1264.0625;0;102.57813;0;0;148.99106;0;0;0;0;107.14285;0;5.3035717;50.642853;0;0
Pop3;229304301;11.428573;0;0;0;0;146.07143;250.1674;17.857141;0;38.57143;0;0;7.7258568;107.14286;51.428574;50.400005;0;35.714283;0;0;146.07143;0;20.000002;273.93213;0;0;24.107143;0;627.9762;0;29.122023;0;0;0;450.89282;0;0;0;0;2.8571432;1.5285715;0;0;0
Pop3;229304801;123.14108;0;0;3.75;0;21.357143;0;0;11.142858;0;0;.89285707;0;0;16.785715;0;0;0;0;0;0;0;0;39.234882;0;0;3.0357141;0;0;176.42856;0;66.85714;0;0;0;21.428572;0;0;0;1.7857141;0;0;223.08928;714.07141
Pop3;229305101;13.392857;0;0;102.5;0;33.5;0;179.64285;13.214285;44.642857;15.535713;5.3571429;13.638572;56.42857;48.571426;16.071428;0;26.285715;0;0;15;0;32.857143;0;151.42857;0;7.3099418;0;715.71429;0;109.44643;132.22856;0;0;0;0;0;0;0;0;2.3928571;0;0;288.60001
Pop3;229305201;67.283997;0;0;116.42857;0;110.71571;0;28.571432;41.785713;10.714286;12.428571;22.571428;0;0;33.214283;0;1.7142859;0;0;0;88.242859;0;0;102.71857;0;0;2.1428571;5.0183158;922.14288;85.714287;0;0;0;255.50285;238.07141;28.571432;0;0;0;37.499996;15.514286;0;0;0
Pop3;229307701;30.867857;0;0;0;0;98.490334;0;0;0;0;0;3.0868657;8.6142855;14.285716;0;56.42857;0;0;0;0;109.26161;0;58.571426;298.46143;0;0;8.9285707;0;1191.3333;0;0;74.285713;0;194.97858;0;44.285717;0;67.142853;93.571419;60.285721;14.542858;0;0;0
Pop3;229308301;91.011909;0;28.571426;25.714285;65.35714;192.73454;171.66667;44.642857;7.1428566;0;0;9.5200005;.65714282;0;93.01786;36.42857;0;85.071426;0;0;278.16071;0;46.857147;320.55072;0;0;13.571427;0;677.14288;128.57143;0;71.314293;0;0;0;0;0;16.285715;71.428566;0;62.728573;0;0;0
Pop3;229400501;23.493927;0;2.8571432;97.857147;0;59.453571;0;178.07588;13.928571;0;0;10.711468;3.1542861;24.571432;17.142859;0;15.714286;0;0;0;51.64286;0;10.714286;185.85001;85.714279;0;19.267382;21.086155;0;553.125;334.45624;175.31429;0;253.95999;0;24.107141;103.21429;0;0;99.53894;3.6142862;0;0;0
Pop3;229400601;0;0;0;35.714287;0;151.78572;0;116.07143;2.6785715;35.714283;0;0;4.2799997;0;107.14285;31.142859;0;38.57143;0;0;20.357141;0;16.428572;39.5;144.28572;5.3571429;0;3.0714285;57.142864;530.35718;0;130;0;0;0;0;0;0;96.428574;3.5714283;.2857143;0;0;0
Pop3;229400801;0;0;7.1428566;57.142853;0;92.5;71.732147;0;0;25;8.6035709;.35714284;6.1285715;0;0;17.857141;0;0;0;0;0;0;38.214283;0;0;0;1.5714285;0;310.71429;419.95535;675.68304;0;0;45.238098;126.97144;0;52.857147;0;0;186.35715;65.714287;0;0;0
Pop3;229401501;52.5;0;117.14285;77.85714;0;0;587.49854;89.285713;13.928571;0;0;0;17.142859;71.785713;44.107143;0;0;0;0;0;32.142857;0;142.85716;115.37857;0;0;0;0;0;87.053566;71.357147;0;0;0;0;0;0;0;197.14285;16.57143;23.660713;0;0;0
Pop3;229402701;67.680359;27.00268;0;33.92857;0;115.97143;0;80.357147;41.464283;0;0;3.0571425;8.9428577;0;112.82857;0;0;65.714294;0;0;293.7991;0;63.214283;88.217155;0;28.366072;33.512783;5.311429;741.96429;335.17859;247.46873;190.54286;0;234.31049;0;0;0;0;0;7.1428566;1.5285715;0;0;0
Pop3;229403501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4285716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;781.92859
Pop3;229404301;72.000008;0;0;88.928566;0;57.42857;0;0;35.714283;32.857143;0;.4197143;0;0;0;23.785713;7.7142863;0;0;0;80.885712;0;0;206.71857;0;0;21.17544;4.0714283;0;1669.3751;227.14285;103.99999;0;487.61908;84.647621;16.714287;12.142857;0;160.71428;0;3.6342859;0;0;0
Pop3;229405001;21.000002;7.2857151;78.571426;0;0;40.571426;0;0;0;0;0;0;0;0;0;36.42857;0;12.428571;0;0;137;0;0;138.61501;107.14285;0;25.690893;0;457.8125;390.08932;274.19199;252.85001;0;72.800011;0;0;0;0;52.857147;119.33145;39.69286;0;0;0
Pop3;229405201;32.990623;0;0;39.642857;0;47.428577;59.42857;89.285713;5.7142863;0;0;8.9958763;4.6428571;35.714283;0;22.857145;0;0;0;0;43.428577;14.285713;30.571432;65.024994;0;8.5714293;28.214285;50.674549;0;454.91071;118.21429;0;0;235.4857;0;35.714283;0;0;145.07143;60.714283;33.494286;0;0;0
Pop3;229405801;0;0;0;39.642857;0;222.83606;220.71426;89.285713;58.333336;0;0;2.5;86.494728;0;32.799999;0;0;39.642857;0;0;375.89285;0;38.214283;135.50002;51.428574;0;0;0;0;850.44647;752.47321;237.71431;0;93.821434;0;38.214283;0;217.71429;0;35.714283;1.9285715;0;0;0
Pop3;229406501;2.764286;0;51.07143;155.71428;0;103.86971;196.2357;80.35714;19.142857;0;0;4.2857146;6.5928569;0;11.428573;17.5;0;8.9285707;0;0;79.895027;21.428574;38.214283;98.696419;0;0;38.943146;2.8571427;0;167.05357;95.183022;0;0;22.857145;72.14286;0;0;0;0;0;1.6214286;0;0;0
Pop3;229407601;84.64286;0;60;93.928566;0;67.503571;55.17857;44.642857;25.714285;32.142857;0;1.7857141;1.2857143;0;21.428572;23.5;17.142859;0;0;0;174.85715;26.785713;0;42.467144;42.857143;0;27.357143;0;0;761.42853;0;0;0;114.36428;404.48096;0;0;0;105.03836;0;15.141428;0;0;0
Pop3;310100101;89.666611;0;0;159.28571;11.428573;34;516.78571;108.92857;28.92857;0;0;42.206657;.42857137;0;0;21.428572;26.785713;0;0;0;107.14285;0;0;149.26714;71.428566;0;19.285713;12.591576;1400;0;0;312;0;25.071428;396.78571;0;34.285717;0;0;0;117.00001;0;0;0
Pop3;310100201;71.400002;0;0;91.071426;0;113.01926;0;89.285713;25.48315;125;0;0;6.408762;0;0;26.280001;0;38.57143;0;0;15.482143;0;45.380955;273.02429;0;18.75;19.285713;5.8061829;929.15179;0;108.57143;122.57142;0;220.32381;0;46.42857;0;0;168.28572;0;92.435715;0;0;0
Pop3;310100701;73.645973;0;0;50.668453;0;71.428566;0;0;20;0;15.553571;7.3928566;1.5771431;0;96.707138;28.571432;7.8571429;0;28.571426;0;134.37944;0;8.5714293;109.74429;0;0;1.0714285;6.7212901;801.51788;158.03571;0;18.571428;95.535713;272.82739;225.44643;0;16.071428;0;0;0;0;0;0;0
Pop3;310300101;146.57143;0;0;29.464285;0;55.142857;0;214.28572;5.7142863;0;0;0;24.095642;34.285713;54.642857;51.876007;0;41.071426;0;0;106.95715;0;54.285717;143.57071;0;0;0;5.1071424;568.57141;0;0;0;0;534.40472;0;120.71429;0;0;0;0;1.8571428;0;130;0
Pop3;310601801;0;46.607147;0;85.714294;0;0;75.714279;79.499992;25.071428;0;0;10.49559;0;0;0;0;46.42857;0;0;0;0;0;60.714287;194.34286;0;0;0;9.4790401;89.285713;212.14285;34.946426;0;107.58929;440;327.04761;0;71.785713;0;0;126.42857;73.085716;0;0;0
Pop3;310602101;28.75;0;86;52.142857;0;32.5;307.77383;123.21429;4.8571434;82.499992;0;.64285719;2.1428573;24.999998;69.64286;0;0;49.285717;0;0;404.20096;0;0;86.150002;0;0;5.3571429;17.803572;0;1441.369;0;133.71429;12.857143;0;54.107143;0;109.57143;0;0;14.285713;8.4285707;0;0;0
Pop3;310603901;53.57143;0;0;0;0;60;0;0;18.92857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.357142;0;638.09528;0;432.14285;321.42859;0;0;0;0;0;0;0;0;0;0;0;0
Pop3;310604901;120.28571;0;0;0;0;16.142859;247.19998;102.8125;10.497144;0;0;5.5;3.9428575;0;22.857145;72.85714;9.8571434;82.142853;0;0;200.77144;0;44.308571;202.56429;0;0;0;.14285715;711.16071;257.41074;225.71696;175.49998;0;5;0;0;0;0;16.000002;7.9285722;41.30143;0;0;0
Pop3;310605901;200.6745;0;0;38.214283;0;0;217.86339;167.96875;53.571426;0;0;25.992321;0;0;44.107143;0;47.142857;44.000004;0;0;127.71429;0;0;192.6757;0;0;2.8571432;26.127855;768.125;0;0;0;0;331.33929;0;0;0;158.21428;0;110.71429;13.069287;0;0;0
Pop3;310608501;0;17.976786;26.371428;118.21429;0;0;292.95877;125.00001;2.6785715;0;0;22.696428;20.992859;40.000004;21.428572;55.440002;28.571426;51.428574;0;0;317.14285;0;0;215.28571;0;15.992857;7.8571429;24.408272;1053.75;0;0;194.07141;0;601.13098;90.178566;0;0;0;0;33.571426;21.450001;0;0;0
Pop3;310608901;69.740997;0;0;0;0;0;0;125;0;0;0;17.453827;6.4400001;0;0;158;0;0;85;0;244.64139;0;35;289.89502;0;0;0;13.7;655.3125;0;0;325.97498;15.625;273.75;252.5;0;0;0;0;0;14.575001;0;0;0
Pop3;310700101;54.799999;0;0;39.285713;0;121.57143;0;125.00001;30;0;0;8.5714283;8.6492863;3.571429;22.857145;36.42857;21.714287;0;0;0;312.85715;0;75.571434;141.96332;275.35715;0;0;75.227898;0;493.75;0;89.14286;0;1060.119;390.77377;35.714283;0;0;0;60.142857;21.521429;0;0;0
Pop3;310700401;130.55;41.464283;0;47.285717;0;0;5.517858;0;50.714283;0;0;3.571429;.4714286;0;96.571426;11.428573;57.142853;0;0;5.4285717;88.809525;0;50;254.89694;33.000004;0;23.857143;34.414604;351.42859;851.42859;0;0;62.85714;317.16666;77.433342;0;0;146.17856;0;0;9.5175009;0;0;0
Pop3;310700501;418.94998;0;0;0;0;0;28.516666;125;99.666664;0;0;0;12.648683;0;92;0;14.666667;13.333333;0;0;255.86166;39.666668;83.333336;289.60666;0;0;.16666667;47.617111;0;1161.4584;0;0;0;591.80554;589.16663;0;0;0;80.333336;40.666668;12.700001;0;0;0
Pop3;310701001;75.644997;0;0;0;0;0;0;133.92857;14.285713;0;0;17.559914;2.3;0;0;45.142864;0;64.285713;0;0;401.78571;0;0;412.92499;0;0;0;0;0;575;0;7.4285712;0;688.42261;210.41664;0;0;53.714291;0;0;3.9732144;0;0;0
Pop3;310701201;56.142857;0;0;35.714283;0;0;67.685722;250.00002;0;0;0;3.5;8.165966;0;23.214285;35.714283;118.57143;0;0;0;161.28571;0;0;191.87537;0;0;1.0714285;.094285719;0;1550;0;0;0;770.26965;210.41664;28.571432;0;0;0;0;3.0357141;0;0;0
Pop3;310900501;49.982143;0;0;130.71429;0;0;0;0;7.1428566;9.4571447;0;27.714287;3.9428575;0;3.2142856;50.319996;22.857141;0;0;0;79.599571;0;0;89.257141;0;0;0;4.9285712;0;2036.0714;55.714291;0;0;542.2738;0;0;0;0;0;160.07144;57.710712;0;0;0
Pop3;310900801;52.114464;16.447502;0;61.071426;20.000002;133.57143;216.11189;44.642857;52.121971;37.857143;23.928572;9.346405;3.0057144;0;64.285713;49.5;26.139423;0;0;0;193.88036;0;89.14286;28.697145;0;64.285713;0;59.033577;0;623.2738;0;158.78571;438.78867;900;110.61905;0;0;0;0;63.571426;81.804642;48.214283;0;0
Pop3;310900901;292.49997;0;0;91.071419;0;16.285715;0;0;51.857143;0;0;33.767509;26.399998;14.285716;56.42857;0;32.321426;0;0;0;665.98938;0;299.07144;313.1593;0;0;1.7857141;104.35653;0;1124.6875;0;0;72.14286;1251.6072;0;0;0;0;0;0;24.47143;0;0;0
Pop3;310901001;90;0;0;79.285713;0;0;10.128572;125.00001;57.44286;42.857147;0;0;8.8571424;0;90.35714;41.418861;32.142857;0;0;0;271.72858;0;0;244.94643;0;3.4285717;0;0;56.785721;955.9375;0;51.999996;0;624.64288;327.6488;0;34.000004;0;82.571434;0;5.1085715;0;0;0
Pop3;310901101;32.287498;0;40.047619;101.71429;0;17.142859;210.94823;0;8.5714293;0;0;12.337601;2.5;34.464283;0;0;8.2142859;19.928572;0;0;136.42857;0;0;200.26463;0;0;2.1428571;6.3535714;0;1020.5803;0;0;75.707138;283.4375;0;0;0;0;0;0;95.487503;0;0;0
Pop3;310901201;202.49998;0;0;78.571426;0;62.142853;0;0;52.214287;0;0;35.788361;0;0;0;15.345;16.428572;0;0;0;10.714286;0;50;399.22284;0;0;3.3928573;20.025866;0;1112.8572;0;0;157.71428;638.47858;168.33333;71.714287;0;128.57143;0;63.92857;42.857143;0;0;0
Pop3;311100101;32;0;0;52.285721;0;0;482;0;84;0;0;31.257139;24.588572;0;50.57143;0;0;56.321426;0;0;404.76785;0;89.285713;475.27499;0;0;3.4285717;35.971428;0;708.57141;0;0;0;116.66667;0;0;0;0;0;0;32.217857;0;0;0
Pop3;311101601;23.822767;14.685268;0;0;0;25.714287;0;117.85715;2.5714285;0;0;6.3107142;10.325318;57.857143;21.428572;29.14286;0;67.85714;0;0;229.9886;0;0;436.4043;0;4.2857146;3.3571429;8.1097069;155.95238;274.77679;0;3.4357142;79.538696;809.55359;275.34525;0;0;130.89287;25;0;17.800001;0;0;0
Pop3;311200201;231.2467;0;0;18.571428;0;112.64286;0;89.285713;21.81008;0;0;0;17.93033;0;5.7142863;0;15.714286;9.3000002;0;0;244.5;0;43.342854;84;82.499992;8.5714293;4.6428571;35.498238;58.035709;387.85715;50.57143;0;0;240;211.61906;53.571426;85.714287;0;25;67.85714;47.061104;0;0;0
Pop3;311200501;36.120003;147.74532;0;0;0;125.42857;0;17.857145;195.78572;0;0;0;60.60928;41.42857;5.7142863;24.285715;0;33.92857;0;0;348.4375;0;36.607143;294.88071;0;0;1.7857141;41.548908;0;868.72021;2.3035712;0;0;891.13098;305.88571;0;0;0;82.571434;21.428574;39.910713;0;0;0
Pop3;311200701;401.65714;0;0;123.92857;0;94.857147;0;0;73.928574;0;0;12.857143;0;0;140;0;137.71429;0;16.071428;0;0;174.64285;142.85716;252.60715;0;28.571432;68.571434;0;0;621.42853;0;.9285714;434.07147;934.04761;264.52377;0;42.857143;120.71429;0;114.28573;13.964287;0;0;0
Pop3;311200901;9.6071434;0;0;0;0;96.250008;5.5178566;89.285713;11.428573;0;0;16.970991;4.9137149;0;0;21.428574;10.714286;42.857143;0;0;104.98543;0;0;0;0;0;0;0;593.57141;0;0;0;0;418.75;264.52377;35.714283;0;0;142.85713;26.14286;0;0;0;0
Pop3;311201001;28.028572;0;0;0;8.9285707;18.553968;0;417.61069;11.142858;0;0;4.2608156;9.3999996;42.857143;35.517857;45.714291;35.714283;0;0;0;88.214287;0;0;0;263.14285;5.1428576;3.5714283;14.369108;0;717.85712;0;117.83571;33.514286;1328.4524;0;82.85714;0;0;31.714289;79.64286;32.518574;0;0;0
Pop3;311202101;187.57144;0;0;0;0;6.5714288;25;160.71429;0;0;0;0;19.294285;0;85.714287;0;76.571426;51.428574;0;0;612.10712;0;65.014282;296.5293;0;0;0;33.287144;0;2722.5447;0;0;0;877.38098;360.71426;0;0;0;52.5;0;.71428567;35.714283;0;0
Pop3;311202301;207.31549;0;0;71.714294;0;0;0;0;79.785713;0;14.357142;0;36.003464;0;175.03215;48.57143;93.507141;0;0;0;461.28571;67.5;136.82286;156.75713;36.071426;10.714286;6.4178572;25.567858;12.5;0;84.42321;130.37141;145.89285;347.67859;336.66666;0;13.142858;0;0;0;16.900002;0;0;0
Pop3;311202401;17.295982;17.622322;0;78.285721;0;149.14285;0;214.28572;58.57143;0;0;8.0086107;3.2321424;0;50.000004;17.5;5.4285717;0;0;0;204.62054;0;38.214283;175.71429;35.714283;5.3571429;2.3999999;0;0;54.464283;0;0;145.17857;536.90479;0;0;0;193.57143;0;0;0;0;0;0
Pop3;311202501;73.465714;0;0;0;91.071419;0;0;0;0;8.9142866;0;19.240078;17.4625;16.857145;21.428572;0;19.285715;0;0;0;478.64285;0;39.008572;383.13104;0;0;4.6428571;60.894676;0;294.28571;0;23.523809;380.95239;1067.0238;353.50003;0;0;0;0;0;38.796429;0;0;0
Pop3;311203001;78.196434;0;0;0;0;32.285717;382.57144;80.357147;25.071428;0;18.621429;20.303766;11.257142;14.285716;42.857136;45.142864;104.28571;0;0;0;231.60713;0;36.607143;131.675;66.000008;10.714286;.99999994;0;0;1089.2858;253.01787;0;163.80954;270.2381;454.98093;169.81082;0;0;89.285713;7.1428566;24.785713;0;0;0
Pop3;311203401;157.40356;8.5714283;20;0;0;117.14286;0;44.642857;74.714279;37.857143;16.928572;6.809835;5.6228576;17.857141;44.44286;0;103.57143;16.607141;0;0;192.67464;146.07143;0;142.58571;0;3.1071427;8.604845;25.509769;93.75;839.28571;330;115.7;358.43811;377.08713;0;0;0;0;411;0;7.6428571;0;0;0
Pop3;311203501;22.605719;0;60;0;57.142853;10.857143;517.1571;0;1.7857141;0;0;0;6.4399996;33.714291;80.157143;17.5;28.571426;11.428573;3.0628574;0;114.88685;0;227.35713;42.899998;0;17.857141;7.1428566;34.264286;0;80;139.28571;0;123;1681.1906;0;0;0;0;0;0;84.478569;0;0;0
Pop3;311301001;19.857141;71.6325;0;39.285713;0;0;0;44.642857;61.142857;0;0;20.151106;1.3142856;0;0;20.285715;74.571434;77.499992;0;0;277.60004;0;60.14286;150.40001;0;21.428572;0;0;57.589283;306.96429;0;33.242855;457.64883;640.59521;0;0;28.571426;0;178.57143;0;44.194286;0;0;0
Pop3;311301201;70.714287;32.857143;0;0;0;0;3.6642857;242.85715;5.7142863;0;0;26.532143;16.908571;87.85714;35.714283;37.14286;0;44.642857;0;25.357141;436.14999;0;0;85.614288;64.285713;0;0;.014285716;0;1482.8572;0;1.4857143;0;703.33337;0;0;0;0;0;0;6.0714283;0;0;0
Pop3;311301801;95.789291;0;0;24.285713;0;10.714286;0;0;4.0334163;73.214287;0;16.068119;5.8285718;34.142857;77.307144;0;11.428573;0;0;0;31.428574;0;8.5714293;28.571432;0;0;1.1428572;17.252205;0;270.89285;0;0;12.857143;188.57143;0;0;0;0;0;76.84774;2.742857;0;0;0
Pop3;311302201;142.21428;0;0;39.642857;0;27.500002;0;89.285713;30;0;0;0;21.310436;0;42.857143;0;57.857147;0;0;0;131.19429;0;131.92857;209.61858;0;0;1.4;6.4285712;1500.0894;0;121.39285;.17828573;0;1004.3751;0;0;0;0;0;0;6.6357145;0;0;0
Pop3;311302701;107.85714;0;46.42857;14.642857;0;0;62.535713;196.42857;0;0;0;9.4989109;15.464286;0;0;28.571432;20;0;0;0;358.42859;0;0;98.080002;0;0;5.0714288;20.896906;0;2106.6072;0;217.14642;949;695.71429;0;35.714283;0;0;0;181.14285;123.65571;0;0;0
Pop3;311303501;48.91;0;0;0;0;7.142858;0;35.714283;32.179756;0;0;13.46457;0;17.857141;0;79.630707;21.428572;68.571434;25.500002;0;143.07143;0;11.428571;216.66286;0;15;0;21.085287;260;50;0;274.85715;0;117.85714;0;0;0;0;38.214283;0;61.907146;0;0;0
Pop3;311305301;207.60715;0;0;33.92857;0;17.857141;0;42.857147;24.571428;0;0;4.625999;12.082143;0;42.85714;14.285713;0;0;0;0;170.85713;0;25;0;0;0;.89999998;5.1112471;1078.5715;0;0;0;236.89285;709.28577;0;0;0;0;0;8.2197504;17.5;35.714283;0;0
